course,covid,firstgen,gender,race_ethnicity,term,grade,semester
Chem1,pre,Y,Female ,White,20181,A-,2017_Fall
Chem1,pre,Y,Female ,White,20181,A-,2017_Fall
Chem1,pre,Y,Female ,White,20181,B,2017_Fall
Chem1,pre,Y,Female ,White,20181,A,2017_Fall
Chem1,pre,Y,Female ,White,20181,C+,2017_Fall
Chem1,pre,Y,Female ,White,20181,A-,2017_Fall
Chem1,pre,Y,Female ,White,20181,B+,2017_Fall
Chem1,pre,Y,Female ,White,20181,C,2017_Fall
Chem1,pre,Y,Female ,White,20181,C,2017_Fall
Chem1,pre,Y,Female ,White,20181,C,2017_Fall
Chem1,pre,Y,Female ,White,20181,F,2017_Fall
Chem1,pre,Y,Female ,White,20181,D+,2017_Fall
Chem1,pre,Y,Female ,White,20181,W,2017_Fall
Chem1,pre,Y,Female ,White,20181,C+,2017_Fall
Chem1,pre,Y,Female ,White,20181,B,2017_Fall
Chem1,pre,Y,Female ,White,20181,B-,2017_Fall
Chem1,pre,Y,Female ,White,20181,B-,2017_Fall
Chem1,pre,Y,Female ,White,20181,A-,2017_Fall
Chem1,pre,Y,Female ,White,20181,C-,2017_Fall
Chem1,pre,Y,Female ,White,20181,W,2017_Fall
Chem1,pre,Y,Female ,White,20181,F,2017_Fall
Chem1,pre,Y,Female ,White,20181,B-,2017_Fall
Chem1,pre,Y,Female ,White,20181,F,2017_Fall
Chem1,pre,Y,Female ,White,20181,D-,2017_Fall
Chem1,pre,Y,Female ,White,20181,B,2017_Fall
Chem1,pre,Y,Female ,White,20181,D+,2017_Fall
Chem1,pre,Y,Female ,White,20181,W,2017_Fall
Chem1,pre,Y,Female ,White,20181,A,2017_Fall
Chem1,pre,Y,Female ,White,20181,A,2017_Fall
Chem1,pre,Y,Female ,White,20181,C,2017_Fall
Chem1,pre,Y,Female ,White,20181,F,2017_Fall
Chem1,pre,Y,Female ,White,20181,A,2017_Fall
Chem1,pre,Y,Female ,White,20181,W,2017_Fall
Chem1,pre,Y,Female ,White,20181,D+,2017_Fall
Chem1,pre,Y,Female ,White,20181,A,2017_Fall
Chem1,pre,Y,Female ,White,20181,B,2017_Fall
Chem1,pre,Y,Female ,White,20181,B+,2017_Fall
Chem1,pre,Y,Female ,White,20181,A+,2017_Fall
Chem1,pre,Y,Female ,White,20181,A,2017_Fall
Chem1,pre,Y,Female ,White,20181,B+,2017_Fall
Chem1,pre,Y,Female ,White,20181,F,2017_Fall
Chem1,pre,Y,Female ,White,20181,C,2017_Fall
Chem1,pre,Y,Female ,White,20181,A+,2017_Fall
Chem1,pre,Y,Female ,White,20181,A,2017_Fall
Chem1,pre,Y,Female ,White,20181,B-,2017_Fall
Chem1,pre,Y,Female ,White,20181,A,2017_Fall
Chem1,pre,Y,Female ,White,20181,B-,2017_Fall
Chem1,pre,Y,Female ,White,20181,F,2017_Fall
Chem1,pre,Y,Female ,White,20181,B,2017_Fall
Chem1,pre,Y,Female ,White,20181,C,2017_Fall
Chem1,pre,Y,Female ,White,20181,C+,2017_Fall
Chem1,pre,Y,Female ,White,20181,A,2017_Fall
Chem1,pre,Y,Female ,White,20181,B,2017_Fall
Chem1,pre,Y,Female ,White,20181,A,2017_Fall
Chem1,pre,Y,Female ,White,20181,A-,2017_Fall
Chem1,pre,Y,Female ,White,20181,D+,2017_Fall
Chem1,pre,Y,Female ,White,20181,B,2017_Fall
Chem1,pre,Y,Female ,White,20181,A-,2017_Fall
Chem1,pre,Y,Female ,White,20181,C,2017_Fall
Chem1,pre,Y,Female ,White,20181,D+,2017_Fall
Chem1,pre,Y,Female ,White,20181,B,2017_Fall
Chem1,pre,Y,Female ,White,20181,A+,2017_Fall
Chem1,pre,Y,Female ,White,20181,A-,2017_Fall
Chem1,pre,Y,Female ,White,20181,A+,2017_Fall
Chem1,pre,Y,Female ,White,20181,B,2017_Fall
Chem1,pre,Y,Female ,White,20181,B+,2017_Fall
Chem1,pre,Y,Female ,White,20181,A,2017_Fall
Chem1,pre,Y,Female ,White,20181,W,2017_Fall
Chem1,pre,Y,Female ,White,20181,B-,2017_Fall
Chem1,pre,Y,Female ,White,20181,C,2017_Fall
Chem1,pre,Y,Female ,White,20181,A+,2017_Fall
Chem1,pre,Y,Female ,White,20181,W,2017_Fall
Chem1,pre,Y,Female ,White,20181,C,2017_Fall
Chem1,pre,Y,Female ,White,20181,A+,2017_Fall
Chem1,pre,Y,Female ,White,20181,B,2017_Fall
Chem1,pre,Y,Female ,White,20181,B,2017_Fall
Chem1,pre,Y,Female ,White,20181,F,2017_Fall
Chem1,pre,Y,Female ,White,20181,C-,2017_Fall
Chem1,pre,Y,Female ,White,20181,B+,2017_Fall
Chem1,pre,Y,Female ,White,20181,C+,2017_Fall
Chem1,pre,Y,Female ,White,20181,B-,2017_Fall
Chem1,pre,Y,Female ,White,20181,B-,2017_Fall
Chem1,pre,Y,Female ,White,20181,B,2017_Fall
Chem1,pre,Y,Female ,White,20181,B,2017_Fall
Chem1,pre,Y,Female ,White,20181,F,2017_Fall
Chem1,pre,Y,Female ,White,20181,W,2017_Fall
Chem1,pre,Y,Female ,White,20181,B,2017_Fall
Chem1,pre,Y,Female ,White,20181,C+,2017_Fall
Chem1,pre,Y,Female ,White,20181,A+,2017_Fall
Chem1,pre,Y,Female ,White,20181,D+,2017_Fall
Chem1,pre,Y,Female ,White,20181,F,2017_Fall
Chem1,pre,Y,Female ,White,20181,A,2017_Fall
Chem1,pre,Y,Female ,White,20181,F,2017_Fall
Chem1,pre,Y,Female ,White,20181,A,2017_Fall
Chem1,pre,Y,Female ,White,20181,W,2017_Fall
Chem1,pre,Y,Female ,White,20181,A-,2017_Fall
Chem1,pre,Y,Female ,White,20181,B,2017_Fall
Chem1,pre,Y,Female ,White,20181,W,2017_Fall
Chem1,pre,Y,Female ,White,20181,B-,2017_Fall
Chem1,pre,Y,Female ,White,20181,W,2017_Fall
Chem1,pre,Y,Male   ,American Indian or Alaska Native,20181,A+,2017_Fall
Chem1,pre,Y,Male   ,Asian,20181,C,2017_Fall
Chem1,pre,Y,Male   ,Asian,20181,A-,2017_Fall
Chem1,pre,Y,Male   ,Asian,20181,W,2017_Fall
Chem1,pre,Y,Male   ,Asian,20181,A,2017_Fall
Chem1,pre,Y,Male   ,Asian,20181,B+,2017_Fall
Chem1,pre,Y,Male   ,Asian,20181,A,2017_Fall
Chem1,pre,Y,Male   ,Asian,20181,W,2017_Fall
Chem1,pre,Y,Male   ,Black or African American,20181,F,2017_Fall
Chem1,pre,Y,Male   ,Black or African American,20181,B-,2017_Fall
Chem1,pre,Y,Male   ,Hispanic,20181,C+,2017_Fall
Chem1,pre,Y,Male   ,Hispanic,20181,D-,2017_Fall
Chem1,pre,Y,Male   ,Hispanic,20181,C,2017_Fall
Chem1,pre,Y,Male   ,Hispanic,20181,B,2017_Fall
Chem1,pre,Y,Male   ,Hispanic,20181,F,2017_Fall
Chem1,pre,Y,Male   ,Hispanic,20181,F,2017_Fall
Chem1,pre,Y,Male   ,Hispanic,20181,A-,2017_Fall
Chem1,pre,Y,Male   ,Hispanic,20181,B-,2017_Fall
Chem1,pre,Y,Male   ,Hispanic,20181,A+,2017_Fall
Chem1,pre,Y,Male   ,Hispanic,20181,B-,2017_Fall
Chem1,pre,Y,Male   ,Hispanic,20181,D,2017_Fall
Chem1,pre,Y,Male   ,Hispanic,20181,C,2017_Fall
Chem1,pre,Y,Male   ,Hispanic,20181,D-,2017_Fall
Chem1,pre,Y,Male   ,Hispanic,20181,D,2017_Fall
Chem1,pre,Y,Male   ,Hispanic,20181,D-,2017_Fall
Chem1,pre,Y,Male   ,Hispanic,20181,W,2017_Fall
Chem1,pre,Y,Male   ,Hispanic,20181,F,2017_Fall
Chem1,pre,Y,Male   ,Hispanic,20181,A+,2017_Fall
Chem1,pre,Y,Male   ,Hispanic,20181,W,2017_Fall
Chem1,pre,Y,Male   ,Hispanic,20181,C-,2017_Fall
Chem1,pre,Y,Male   ,Hispanic,20181,A,2017_Fall
Chem1,pre,Y,Male   ,Hispanic,20181,C,2017_Fall
Chem1,pre,Y,Male   ,Hispanic,20181,B,2017_Fall
Chem1,pre,Y,Male   ,Hispanic,20181,B-,2017_Fall
Chem1,pre,Y,Male   ,Hispanic,20181,W,2017_Fall
Chem1,pre,Y,Male   ,Hispanic,20181,A+,2017_Fall
Chem1,pre,Y,Male   ,Native Hawaiian or Other Pacific Islander,20181,F,2017_Fall
Chem1,pre,Y,Male   ,Two or more races,20181,B,2017_Fall
Chem1,pre,Y,Male   ,Two or more races,20181,B,2017_Fall
Chem1,pre,Y,Male   ,Two or more races,20181,C+,2017_Fall
Chem1,pre,Y,Male   ,Two or more races,20181,A-,2017_Fall
Chem1,pre,Y,Male   ,Two or more races,20181,B+,2017_Fall
Chem1,pre,Y,Male   ,U.S. Nonresident,20181,B+,2017_Fall
Chem1,pre,Y,Male   ,U.S. Nonresident,20181,B,2017_Fall
Chem1,pre,Y,Male   ,U.S. Nonresident,20181,F,2017_Fall
Chem1,pre,Y,Male   ,U.S. Nonresident,20181,A-,2017_Fall
Chem1,pre,Y,Male   ,U.S. Nonresident,20181,B-,2017_Fall
Chem1,pre,Y,Male   ,U.S. Nonresident,20181,A-,2017_Fall
Chem1,pre,Y,Male   ,U.S. Nonresident,20181,F,2017_Fall
Chem1,pre,Y,Male   ,U.S. Nonresident,20181,B+,2017_Fall
Chem1,pre,Y,Male   ,U.S. Nonresident,20181,B,2017_Fall
Chem1,pre,Y,Male   ,U.S. Nonresident,20181,B,2017_Fall
Chem1,pre,Y,Male   ,U.S. Nonresident,20181,D,2017_Fall
Chem1,pre,Y,Male   ,U.S. Nonresident,20181,F,2017_Fall
Chem1,pre,Y,Male   ,U.S. Nonresident,20181,A-,2017_Fall
Chem1,pre,Y,Male   ,U.S. Nonresident,20181,D+,2017_Fall
Chem1,pre,Y,Male   ,U.S. Nonresident,20181,C-,2017_Fall
Chem1,pre,Y,Male   ,White,20181,W,2017_Fall
Chem1,pre,Y,Male   ,White,20181,A,2017_Fall
Chem1,pre,Y,Male   ,White,20181,D,2017_Fall
Chem1,pre,Y,Male   ,White,20181,C+,2017_Fall
Chem1,pre,Y,Male   ,White,20181,A,2017_Fall
Chem1,pre,Y,Male   ,White,20181,A-,2017_Fall
Chem1,pre,Y,Male   ,White,20181,A-,2017_Fall
Chem1,pre,Y,Male   ,White,20181,A,2017_Fall
Chem1,pre,Y,Male   ,White,20181,D,2017_Fall
Chem1,pre,Y,Male   ,White,20181,B-,2017_Fall
Chem1,pre,Y,Male   ,White,20181,C-,2017_Fall
Chem1,pre,Y,Male   ,White,20181,D+,2017_Fall
Chem1,pre,Y,Male   ,White,20181,B,2017_Fall
Chem1,pre,Y,Male   ,White,20181,B+,2017_Fall
Chem1,pre,Y,Male   ,White,20181,A-,2017_Fall
Chem1,pre,Y,Male   ,White,20181,A,2017_Fall
Chem1,pre,Y,Male   ,White,20181,D+,2017_Fall
Chem1,pre,Y,Male   ,White,20181,A-,2017_Fall
Chem1,pre,Y,Male   ,White,20181,F,2017_Fall
Chem1,pre,Y,Male   ,White,20181,A-,2017_Fall
Chem1,pre,Y,Male   ,White,20181,C+,2017_Fall
Chem1,pre,Y,Male   ,White,20181,A-,2017_Fall
Chem1,pre,Y,Male   ,White,20181,C,2017_Fall
Chem1,pre,Y,Male   ,White,20181,F,2017_Fall
Chem1,pre,Y,Male   ,White,20181,B-,2017_Fall
Chem1,pre,Y,Male   ,White,20181,B,2017_Fall
Chem1,pre,Y,Male   ,White,20181,B-,2017_Fall
Chem1,pre,Y,Male   ,White,20181,B,2017_Fall
Chem1,pre,Y,Male   ,White,20181,C+,2017_Fall
Chem1,pre,Y,Male   ,White,20181,C+,2017_Fall
Chem1,pre,Y,Male   ,White,20181,F,2017_Fall
Chem1,pre,Y,Male   ,White,20181,D-,2017_Fall
Chem1,pre,Y,Male   ,White,20181,D+,2017_Fall
Chem1,pre,Y,Male   ,White,20181,W,2017_Fall
Chem1,pre,Y,Male   ,White,20181,D,2017_Fall
Chem1,pre,Y,Male   ,White,20181,D+,2017_Fall
Chem1,pre,Y,Male   ,White,20181,B,2017_Fall
Chem1,pre,Y,Male   ,White,20181,W,2017_Fall
Chem1,pre,Y,Male   ,White,20181,C,2017_Fall
Chem1,pre,Y,Male   ,White,20181,A,2017_Fall
Chem1,pre,Y,Male   ,White,20181,D+,2017_Fall
Chem1,pre,Y,Male   ,White,20181,C,2017_Fall
Chem1,pre,Y,Male   ,White,20181,D+,2017_Fall
Chem1,pre,Y,Male   ,White,20181,C,2017_Fall
Chem1,pre,Y,Male   ,White,20181,B,2017_Fall
Chem1,pre,Y,Male   ,White,20181,B-,2017_Fall
Chem1,pre,Y,Male   ,White,20181,C+,2017_Fall
Chem1,pre,Y,Male   ,White,20181,W,2017_Fall
Chem1,pre,Y,Male   ,White,20181,A+,2017_Fall
Chem1,pre,Y,Male   ,White,20181,A,2017_Fall
Chem1,pre,Y,Male   ,White,20181,B+,2017_Fall
Chem1,pre,Y,Male   ,White,20181,A-,2017_Fall
Chem1,pre,Y,Male   ,White,20181,C,2017_Fall
Chem1,pre,Y,Male   ,White,20181,C+,2017_Fall
Chem1,pre,Y,Male   ,White,20181,D+,2017_Fall
Chem1,pre,Y,Male   ,White,20181,F,2017_Fall
Chem1,pre,Y,Male   ,White,20181,B,2017_Fall
Chem1,pre,Y,Male   ,White,20181,B-,2017_Fall
Chem1,pre,Y,Male   ,White,20181,B+,2017_Fall
Chem1,pre,Y,Male   ,White,20181,B,2017_Fall
Chem1,pre,Y,Male   ,White,20181,A-,2017_Fall
Chem1,pre,Y,Male   ,White,20181,B-,2017_Fall
Chem1,pre,Y,Male   ,White,20181,C,2017_Fall
Chem1,pre,Y,Male   ,White,20181,D-,2017_Fall
Chem1,pre,Y,Male   ,White,20181,C+,2017_Fall
Chem1,pre,Y,Male   ,White,20181,A,2017_Fall
Chem1,pre,Y,Male   ,White,20181,A,2017_Fall
Chem1,pre,Y,Male   ,White,20181,F,2017_Fall
Chem1,pre,Y,Male   ,White,20181,B+,2017_Fall
Chem1,pre,Y,Male   ,White,20181,D,2017_Fall
Chem1,pre,Y,Male   ,White,20181,A-,2017_Fall
Chem1,pre,Y,Male   ,White,20181,F,2017_Fall
Chem1,pre,Y,Male   ,White,20181,B,2017_Fall
Chem1,pre,Y,Male   ,White,20181,A,2017_Fall
Chem1,pre,Y,Male   ,White,20181,A,2017_Fall
Chem1,pre,Y,Male   ,White,20181,W,2017_Fall
Chem1,pre,Y,Male   ,White,20181,B,2017_Fall
Chem1,pre,Y,Male   ,White,20181,B,2017_Fall
Chem1,pre,Y,Male   ,White,20181,A,2017_Fall
Chem1,pre,Y,Male   ,White,20181,C+,2017_Fall
Chem1,pre,Y,Male   ,White,20181,B,2017_Fall
Chem1,pre,Y,Male   ,White,20181,B,2017_Fall
Chem1,pre,Y,Male   ,White,20181,B+,2017_Fall
Chem1,pre,Y,Male   ,White,20181,B-,2017_Fall
Chem1,pre,Y,Male   ,White,20181,B-,2017_Fall
Chem1,pre,Y,Male   ,White,20181,B+,2017_Fall
Chem1,pre,Y,Male   ,White,20181,B-,2017_Fall
Chem1,pre,Y,Male   ,White,20181,F,2017_Fall
Chem1,pre,Y,Male   ,White,20181,C,2017_Fall
Chem1,pre,Y,Male   ,White,20181,C+,2017_Fall
Chem1,pre,Y,Male   ,White,20181,A,2017_Fall
Chem1,pre,Y,Male   ,White,20181,B,2017_Fall
Chem1,pre,Y,Male   ,White,20181,F,2017_Fall
Chem1,pre,Y,Male   ,White,20181,B,2017_Fall
Chem1,pre,Y,Male   ,White,20181,B,2017_Fall
Chem1,pre,Y,Male   ,White,20181,C+,2017_Fall
Chem1,pre,Y,Male   ,White,20181,C,2017_Fall
Chem1,pre,Y,Male   ,White,20181,D,2017_Fall
Chem1,pre,Y,Male   ,White,20181,B,2017_Fall
Chem1,pre,Y,Male   ,White,20181,C,2017_Fall
Chem1,pre,Y,Male   ,White,20181,A-,2017_Fall
Chem1,pre,Y,Male   ,White,20181,W,2017_Fall
Chem1,pre,Y,Male   ,White,20181,D+,2017_Fall
Chem1,pre,Y,Male   ,White,20181,B,2017_Fall
Chem1,pre,Y,Male   ,White,20181,C,2017_Fall
Chem1,pre,Y,Male   ,White,20181,F,2017_Fall
Chem1,pre,Y,Male   ,White,20181,C+,2017_Fall
Chem1,pre,Y,Male   ,White,20181,D+,2017_Fall
Chem1,pre,Y,Male   ,White,20181,C+,2017_Fall
Chem1,pre,N,Female ,Asian,20182,B+,2018 Spring
Chem1,pre,N,Female ,Asian,20182,B,2018 Spring
Chem1,pre,N,Female ,Asian,20182,A,2018 Spring
Chem1,pre,N,Female ,Asian,20182,B,2018 Spring
Chem1,pre,N,Female ,Asian,20182,B,2018 Spring
Chem1,pre,N,Female ,Asian,20182,W,2018 Spring
Chem1,pre,N,Female ,Asian,20182,A+,2018 Spring
Chem1,pre,N,Female ,Asian,20182,A-,2018 Spring
Chem1,pre,N,Female ,Black or African American,20182,F,2018 Spring
Chem1,pre,N,Female ,Black or African American,20182,W,2018 Spring
Chem1,pre,N,Female ,Hispanic,20182,W,2018 Spring
Chem1,pre,N,Female ,Hispanic,20182,C,2018 Spring
Chem1,pre,N,Female ,Hispanic,20182,C,2018 Spring
Chem1,pre,N,Female ,Hispanic,20182,A,2018 Spring
Chem1,pre,N,Female ,Hispanic,20182,A-,2018 Spring
Chem1,pre,N,Female ,Hispanic,20182,C,2018 Spring
Chem1,pre,N,Female ,Hispanic,20182,W,2018 Spring
Chem1,pre,N,Female ,Hispanic,20182,W,2018 Spring
Chem1,pre,N,Female ,Hispanic,20182,B+,2018 Spring
Chem1,pre,N,Female ,Hispanic,20182,B,2018 Spring
Chem1,pre,N,Female ,Hispanic,20182,W,2018 Spring
Chem1,pre,N,Female ,Hispanic,20182,W,2018 Spring
Chem1,pre,N,Female ,Hispanic,20182,B,2018 Spring
Chem1,pre,N,Female ,Two or more races,20182,A,2018 Spring
Chem1,pre,N,Female ,Two or more races,20182,B+,2018 Spring
Chem1,pre,N,Female ,Two or more races,20182,C+,2018 Spring
Chem1,pre,N,Female ,Two or more races,20182,B,2018 Spring
Chem1,pre,N,Female ,Two or more races,20182,C+,2018 Spring
Chem1,pre,N,Female ,Two or more races,20182,W,2018 Spring
Chem1,pre,N,Female ,Two or more races,20182,F,2018 Spring
Chem1,pre,N,Female ,U.S. Nonresident,20182,B,2018 Spring
Chem1,pre,N,Female ,U.S. Nonresident,20182,W,2018 Spring
Chem1,pre,N,Female ,U.S. Nonresident,20182,B,2018 Spring
Chem1,pre,N,Female ,U.S. Nonresident,20182,A,2018 Spring
Chem1,pre,N,Female ,U.S. Nonresident,20182,A,2018 Spring
Chem1,pre,N,Female ,U.S. Nonresident,20182,D-,2018 Spring
Chem1,pre,N,Female ,U.S. Nonresident,20182,B,2018 Spring
Chem1,pre,N,Female ,U.S. Nonresident,20182,B,2018 Spring
Chem1,pre,N,Female ,U.S. Nonresident,20182,A,2018 Spring
Chem1,pre,N,Female ,U.S. Nonresident,20182,C+,2018 Spring
Chem1,pre,N,Female ,U.S. Nonresident,20182,B,2018 Spring
Chem1,pre,N,Female ,Unknown race and ethnicity,20182,B+,2018 Spring
Chem1,pre,N,Female ,Unknown race and ethnicity,20182,B,2018 Spring
Chem1,pre,N,Female ,White,20182,C,2018 Spring
Chem1,pre,N,Female ,White,20182,B,2018 Spring
Chem1,pre,N,Female ,White,20182,B-,2018 Spring
Chem1,pre,N,Female ,White,20182,D,2018 Spring
Chem1,pre,N,Female ,White,20182,A-,2018 Spring
Chem1,pre,N,Female ,White,20182,W,2018 Spring
Chem1,pre,N,Female ,White,20182,D+,2018 Spring
Chem1,pre,N,Female ,White,20182,W,2018 Spring
Chem1,pre,N,Female ,White,20182,A+,2018 Spring
Chem1,pre,N,Female ,White,20182,C,2018 Spring
Chem1,pre,N,Female ,White,20182,A+,2018 Spring
Chem1,pre,N,Female ,White,20182,B,2018 Spring
Chem1,pre,N,Female ,White,20182,F,2018 Spring
Chem1,pre,N,Female ,White,20182,D-,2018 Spring
Chem1,pre,N,Female ,White,20182,A,2018 Spring
Chem1,pre,N,Female ,White,20182,B-,2018 Spring
Chem1,pre,N,Female ,White,20182,A-,2018 Spring
Chem1,pre,N,Female ,White,20182,F,2018 Spring
Chem1,pre,N,Female ,White,20182,B-,2018 Spring
Chem1,pre,N,Female ,White,20182,A-,2018 Spring
Chem1,pre,N,Female ,White,20182,W,2018 Spring
Chem1,pre,N,Female ,White,20182,D-,2018 Spring
Chem1,pre,N,Female ,White,20182,B+,2018 Spring
Chem1,pre,N,Female ,White,20182,B,2018 Spring
Chem1,pre,N,Female ,White,20182,B,2018 Spring
Chem1,pre,N,Female ,White,20182,B-,2018 Spring
Chem1,pre,N,Female ,White,20182,B,2018 Spring
Chem1,pre,N,Female ,White,20182,W,2018 Spring
Chem1,pre,N,Female ,White,20182,C+,2018 Spring
Chem1,pre,N,Female ,White,20182,A-,2018 Spring
Chem1,pre,N,Female ,White,20182,F,2018 Spring
Chem1,pre,N,Female ,White,20182,A+,2018 Spring
Chem1,pre,N,Female ,White,20182,A,2018 Spring
Chem1,pre,N,Female ,White,20182,C,2018 Spring
Chem1,pre,N,Female ,White,20182,B-,2018 Spring
Chem1,pre,N,Female ,White,20182,B+,2018 Spring
Chem1,pre,N,Female ,White,20182,B,2018 Spring
Chem1,pre,N,Female ,White,20182,C-,2018 Spring
Chem1,pre,N,Female ,White,20182,D,2018 Spring
Chem1,pre,N,Female ,White,20182,D,2018 Spring
Chem1,pre,N,Female ,White,20182,B+,2018 Spring
Chem1,pre,N,Female ,White,20182,F,2018 Spring
Chem1,pre,N,Female ,White,20182,D-,2018 Spring
Chem1,pre,N,Female ,White,20182,B,2018 Spring
Chem1,pre,N,Female ,White,20182,C,2018 Spring
Chem1,pre,N,Female ,White,20182,A,2018 Spring
Chem1,pre,N,Female ,White,20182,A,2018 Spring
Chem1,pre,N,Female ,White,20182,B-,2018 Spring
Chem1,pre,N,Female ,White,20182,A-,2018 Spring
Chem1,pre,N,Female ,White,20182,C,2018 Spring
Chem1,pre,N,Female ,White,20182,F,2018 Spring
Chem1,pre,N,Female ,White,20182,B-,2018 Spring
Chem1,pre,N,Female ,White,20182,A,2018 Spring
Chem1,pre,N,Female ,White,20182,B-,2018 Spring
Chem1,pre,N,Female ,White,20182,B,2018 Spring
Chem1,pre,N,Female ,White,20182,F,2018 Spring
Chem1,pre,N,Female ,White,20182,A,2018 Spring
Chem1,pre,N,Female ,White,20182,A,2018 Spring
Chem1,pre,N,Female ,White,20182,B-,2018 Spring
Chem1,pre,N,Female ,White,20182,W,2018 Spring
Chem1,pre,N,Female ,White,20182,A+,2018 Spring
Chem1,pre,N,Female ,White,20182,A-,2018 Spring
Chem1,pre,N,Female ,White,20182,A+,2018 Spring
Chem1,pre,N,Female ,White,20182,C,2018 Spring
Chem1,pre,N,Female ,White,20182,C+,2018 Spring
Chem1,pre,N,Female ,White,20182,C+,2018 Spring
Chem1,pre,N,Female ,White,20182,A+,2018 Spring
Chem1,pre,N,Female ,White,20182,A,2018 Spring
Chem1,pre,N,Female ,White,20182,C,2018 Spring
Chem1,pre,N,Female ,White,20182,C,2018 Spring
Chem1,pre,N,Female ,White,20182,A-,2018 Spring
Chem1,pre,N,Female ,White,20182,D-,2018 Spring
Chem1,pre,N,Female ,White,20182,B,2018 Spring
Chem1,pre,N,Female ,White,20182,B+,2018 Spring
Chem1,pre,N,Female ,White,20182,A,2018 Spring
Chem1,pre,N,Female ,White,20182,B+,2018 Spring
Chem1,pre,N,Female ,White,20182,B,2018 Spring
Chem1,pre,N,Female ,White,20182,A,2018 Spring
Chem1,pre,N,Female ,White,20182,F,2018 Spring
Chem1,pre,N,Female ,White,20182,W,2018 Spring
Chem1,pre,N,Female ,White,20182,B+,2018 Spring
Chem1,pre,N,Female ,White,20182,A+,2018 Spring
Chem1,pre,N,Female ,White,20182,C,2018 Spring
Chem1,pre,N,Female ,White,20182,C+,2018 Spring
Chem1,pre,N,Female ,White,20182,B,2018 Spring
Chem1,pre,N,Female ,White,20182,A+,2018 Spring
Chem1,pre,N,Female ,White,20182,C+,2018 Spring
Chem1,pre,N,Female ,White,20182,W,2018 Spring
Chem1,pre,N,Female ,White,20182,A-,2018 Spring
Chem1,pre,N,Female ,White,20182,W,2018 Spring
Chem1,pre,N,Female ,White,20182,C,2018 Spring
Chem1,pre,N,Female ,White,20182,A,2018 Spring
Chem1,pre,N,Female ,White,20182,A+,2018 Spring
Chem1,pre,N,Female ,White,20182,A,2018 Spring
Chem1,pre,N,Female ,White,20182,B,2018 Spring
Chem1,pre,N,Female ,White,20182,W,2018 Spring
Chem1,pre,N,Female ,White,20182,B,2018 Spring
Chem1,pre,N,Female ,White,20182,B-,2018 Spring
Chem1,pre,N,Female ,White,20182,C+,2018 Spring
Chem1,pre,N,Female ,White,20182,B,2018 Spring
Chem1,pre,N,Female ,White,20182,B,2018 Spring
Chem1,pre,N,Female ,White,20182,C,2018 Spring
Chem1,pre,N,Female ,White,20182,A,2018 Spring
Chem1,pre,N,Female ,White,20182,B+,2018 Spring
Chem1,pre,N,Female ,White,20182,A+,2018 Spring
Chem1,pre,N,Female ,White,20182,B,2018 Spring
Chem1,pre,N,Female ,White,20182,A,2018 Spring
Chem1,pre,N,Female ,White,20182,A+,2018 Spring
Chem1,pre,N,Female ,White,20182,F,2018 Spring
Chem1,pre,N,Female ,White,20182,D+,2018 Spring
Chem1,pre,N,Female ,White,20182,B+,2018 Spring
Chem1,pre,N,Female ,White,20182,B,2018 Spring
Chem1,pre,N,Female ,White,20182,A-,2018 Spring
Chem1,pre,N,Female ,White,20182,A,2018 Spring
Chem1,pre,N,Male   ,American Indian or Alaska Native,20182,F,2018 Spring
Chem1,pre,N,Male   ,Asian,20182,A,2018 Spring
Chem1,pre,N,Male   ,Asian,20182,B-,2018 Spring
Chem1,pre,N,Male   ,Asian,20182,B,2018 Spring
Chem1,pre,N,Male   ,Asian,20182,C+,2018 Spring
Chem1,pre,N,Male   ,Asian,20182,C+,2018 Spring
Chem1,pre,N,Male   ,Asian,20182,B,2018 Spring
Chem1,pre,N,Male   ,Asian,20182,A-,2018 Spring
Chem1,pre,N,Male   ,Asian,20182,C+,2018 Spring
Chem1,pre,N,Male   ,Black or African American,20182,F,2018 Spring
Chem1,pre,N,Male   ,Hispanic,20182,D+,2018 Spring
Chem1,pre,N,Male   ,Hispanic,20182,A,2018 Spring
Chem1,pre,N,Male   ,Hispanic,20182,F,2018 Spring
Chem1,pre,N,Male   ,Hispanic,20182,B+,2018 Spring
Chem1,pre,N,Male   ,Hispanic,20182,C,2018 Spring
Chem1,pre,N,Male   ,Hispanic,20182,F,2018 Spring
Chem1,pre,N,Male   ,Hispanic,20182,B,2018 Spring
Chem1,pre,N,Male   ,Hispanic,20182,F,2018 Spring
Chem1,pre,N,Male   ,Hispanic,20182,B,2018 Spring
Chem1,pre,N,Male   ,Two or more races,20182,F,2018 Spring
Chem1,pre,N,Male   ,Two or more races,20182,W,2018 Spring
Chem1,pre,N,Male   ,U.S. Nonresident,20182,W,2018 Spring
Chem1,pre,N,Male   ,U.S. Nonresident,20182,C,2018 Spring
Chem1,pre,N,Male   ,U.S. Nonresident,20182,B+,2018 Spring
Chem1,pre,N,Male   ,U.S. Nonresident,20182,W,2018 Spring
Chem1,pre,N,Male   ,U.S. Nonresident,20182,B,2018 Spring
Chem1,pre,N,Male   ,White,20182,D,2018 Spring
Chem1,pre,N,Male   ,White,20182,C+,2018 Spring
Chem1,pre,N,Male   ,White,20182,C,2018 Spring
Chem1,pre,N,Male   ,White,20182,F,2018 Spring
